"","GeneID","Cluster","ComparisonGroup"
"6212","LOC112938766","cluster4","Group1"
"6213","LOC4329504","cluster4","Group1"
"6214","LOC107276660","cluster4","Group1"
"6215","LOC107281567","cluster4","Group1"
"6216","LOC4324577","cluster4","Group1"
"6217","LOC107281457","cluster4","Group1"
"6218","LOC107276400","cluster4","Group1"
"6219","LOC4345820","cluster4","Group1"
"6220","LOC4340732","cluster4","Group1"
"6221","LOC4352200","cluster4","Group1"
"6222","LOC4343571","cluster4","Group1"
"6223","LOC4333950","cluster4","Group1"
"6224","LOC4330971","cluster4","Group1"
"6225","LOC9270401","cluster4","Group1"
"6226","LOC4332147","cluster4","Group1"
"6227","LOC4335860","cluster4","Group1"
"6228","LOC4335218","cluster4","Group1"
"6229","LOC4347110","cluster4","Group1"
"6230","LOC4336186","cluster4","Group1"
"6231","LOC4335955","cluster4","Group1"
"6232","LOC107280692","cluster4","Group1"
"6233","LOC4324302","cluster4","Group1"
"6234","LOC107280375","cluster4","Group1"
"6235","LOC4348122","cluster4","Group1"
"6236","LOC9268726","cluster4","Group1"
"6237","LOC4352661","cluster4","Group1"
"6238","LOC4340045","cluster4","Group1"
"6239","LOC4331867","cluster4","Group1"
"6240","LOC4341249","cluster4","Group1"
"6241","LOC4351903","cluster4","Group1"
"6242","LOC4330855","cluster4","Group1"
"6243","LOC107281111","cluster4","Group1"
"6244","LOC4336013","cluster4","Group1"
"6245","LOC4331422","cluster4","Group1"
"6246","LOC4326898","cluster4","Group1"
"6247","LOC4342253","cluster4","Group1"
"6248","LOC107277801","cluster4","Group1"
"6249","LOC107277980","cluster4","Group1"
"6250","LOC4335551","cluster4","Group1"
"6251","LOC4332407","cluster4","Group1"
"6252","LOC4347207","cluster4","Group1"
"6253","LOC4345613","cluster4","Group1"
"6254","LOC112937857","cluster4","Group1"
"6255","LOC4330053","cluster4","Group1"
"6256","LOC9266054","cluster4","Group1"
"6257","LOC4344196","cluster4","Group1"
"6258","LOC107275706","cluster4","Group1"
"6259","LOC9270256","cluster4","Group1"
"6260","LOC4349814","cluster4","Group1"
"6261","LOC9270242","cluster4","Group1"
"6262","LOC4347547","cluster4","Group1"
"6263","LOC107275898","cluster4","Group1"
"6264","LOC4352728","cluster4","Group1"
"6265","LOC4328768","cluster4","Group1"
"6266","LOC4341258","cluster4","Group1"
"6267","LOC4334841","cluster4","Group1"
"6268","LOC4342941","cluster4","Group1"
"6269","LOC4325157","cluster4","Group1"
"6270","LOC4342397","cluster4","Group1"
"6271","LOC107277686","cluster4","Group1"
"6272","LOC4329321","cluster4","Group1"
"6273","LOC4327304","cluster4","Group1"
"6274","LOC4347069","cluster4","Group1"
"6275","LOC4333882","cluster4","Group1"
"6276","LOC4326420","cluster4","Group1"
"6277","LOC4343834","cluster4","Group1"
"6278","LOC4334549","cluster4","Group1"
"6279","LOC107275871","cluster4","Group1"
"6280","LOC4339780","cluster4","Group1"
"6281","LOC4331300","cluster4","Group1"
"6282","LOC4339820","cluster4","Group1"
"6283","LOC4338119","cluster4","Group1"
"6284","LOC4330713","cluster4","Group1"
"6285","LOC4336400","cluster4","Group1"
"6286","LOC4343600","cluster4","Group1"
"6287","LOC4342039","cluster4","Group1"
"6288","LOC4343353","cluster4","Group1"
"6289","LOC4341214","cluster4","Group1"
"6290","LOC4336424","cluster4","Group1"
"6291","LOC4345426","cluster4","Group1"
"6292","LOC107279543","cluster4","Group1"
"6293","LOC4351728","cluster4","Group1"
"6294","LOC9267076","cluster4","Group1"
"6295","LOC4340584","cluster4","Group1"
"6296","LOC4345582","cluster4","Group1"
"6297","LOC9268780","cluster4","Group1"
"6298","LOC4337215","cluster4","Group1"
"6299","LOC112939862","cluster4","Group1"
"6300","LOC9268392","cluster4","Group1"
"6301","LOC4349149","cluster4","Group1"
"6302","LOC9266557","cluster4","Group1"
"6303","LOC4332099","cluster4","Group1"
"6304","LOC9267864","cluster4","Group1"
"6305","LOC107277067","cluster4","Group1"
"6306","LOC107281872","cluster4","Group1"
"6307","LOC4339786","cluster4","Group1"
"6308","LOC4331491","cluster4","Group1"
"6309","LOC4330758","cluster4","Group1"
"6310","LOC112937814","cluster4","Group1"
"6311","LOC4336012","cluster4","Group1"
"6312","LOC4334913","cluster4","Group1"
"6313","LOC9269428","cluster4","Group1"
"6314","LOC4349989","cluster4","Group1"
"6315","LOC4325927","cluster4","Group1"
"6316","LOC4338845","cluster4","Group1"
"6317","LOC112938365","cluster4","Group1"
"6318","LOC112939277","cluster4","Group1"
"6319","LOC107276437","cluster4","Group1"
"6320","LOC4340606","cluster4","Group1"
"6321","LOC4330408","cluster4","Group1"
"6322","LOC4324611","cluster4","Group1"
"6323","LOC4343399","cluster4","Group1"
"6324","LOC107281830","cluster4","Group1"
"6325","LOC112939309","cluster4","Group1"
"6326","LOC107282063","cluster4","Group1"
"6327","LOC107277364","cluster4","Group1"
"6328","LOC112937435","cluster4","Group1"
"6329","LOC107279602","cluster4","Group1"
"6330","LOC107278890","cluster4","Group1"
"6331","LOC4326771","cluster4","Group1"
"6332","LOC112937943","cluster4","Group1"
"6333","LOC107278495","cluster4","Group1"
"6334","LOC9267540","cluster4","Group1"
"6335","LOC9267708","cluster4","Group1"
"6336","LOC9270151","cluster4","Group1"
"6337","LOC112938970","cluster4","Group1"
"6338","LOC112938265","cluster4","Group1"
"6339","LOC9267585","cluster4","Group1"
"6340","LOC4345980","cluster4","Group1"
"6341","LOC4335166","cluster4","Group1"
"6342","LOC4345256","cluster4","Group1"
"6343","LOC4348257","cluster4","Group1"
"6344","LOC4351173","cluster4","Group1"
"6345","LOC4331617","cluster4","Group1"
"6346","LOC4334324","cluster4","Group1"
"6347","LOC4333178","cluster4","Group1"
"6348","LOC9271771","cluster4","Group1"
"6349","LOC9266284","cluster4","Group1"
"6350","LOC112939051","cluster4","Group1"
"6351","LOC107277031","cluster4","Group1"
"6352","LOC107280519","cluster4","Group1"
"6353","LOC112936179","cluster4","Group1"
"6354","LOC9266967","cluster4","Group1"
"6355","LOC107279484","cluster4","Group1"
"6356","LOC4333256","cluster4","Group1"
"6357","LOC112939012","cluster4","Group1"
"6358","LOC4324411","cluster4","Group1"
"6359","LOC112936701","cluster4","Group1"
"6360","LOC112937437","cluster4","Group1"
"6361","LOC107277670","cluster4","Group1"
"6362","LOC4335950","cluster4","Group1"
"6363","LOC107277911","cluster4","Group1"
"6364","LOC4327027","cluster4","Group1"
"6365","LOC107278744","cluster4","Group1"
"6366","LOC9272656","cluster4","Group1"
"6367","LOC4328967","cluster4","Group1"
"6368","LOC112939321","cluster4","Group1"
"6369","LOC112936072","cluster4","Group1"
"6370","LOC4340940","cluster4","Group1"
"6371","LOC4333341","cluster4","Group1"
"6372","LOC9270633","cluster4","Group1"
"6373","LOC112936901","cluster4","Group1"
"6374","LOC4339063","cluster4","Group1"
"6375","LOC112937449","cluster4","Group1"
"6376","LOC9269366","cluster4","Group1"
"6377","LOC4351172","cluster4","Group1"
"6378","LOC9270219","cluster4","Group1"
"6379","LOC9268344","cluster4","Group1"
"6380","LOC9267360","cluster4","Group1"
"6381","LOC9266439","cluster4","Group1"
"6382","LOC107277172","cluster4","Group1"
"6383","LOC107280173","cluster4","Group1"
"6384","LOC4332167","cluster4","Group1"
"6385","LOC4329277","cluster4","Group1"
"6386","LOC107275258","cluster4","Group1"
"6387","LOC4340417","cluster4","Group1"
"6388","LOC112939348","cluster4","Group1"
"6389","LOC4345612","cluster4","Group1"
"6390","LOC4336685","cluster4","Group1"
"6391","LOC112936965","cluster4","Group1"
"6392","LOC9271917","cluster4","Group1"
"6393","LOC112936818","cluster4","Group1"
"6394","LOC4342442","cluster4","Group1"
"6395","LOC112936467","cluster4","Group1"
"6396","LOC9267561","cluster4","Group1"
"6397","LOC107277727","cluster4","Group1"
"6398","LOC9266338","cluster4","Group1"
"6399","LOC107280640","cluster4","Group1"
"6400","LOC9271833","cluster4","Group1"
"6401","LOC4347476","cluster4","Group1"
"6402","LOC9271786","cluster4","Group1"
"6403","LOC107276467","cluster4","Group1"
"6404","LOC4344048","cluster4","Group1"
"6405","LOC107281192","cluster4","Group1"
"6406","LOC4344049","cluster4","Group1"
"6407","LOC4344050","cluster4","Group1"
"6408","LOC107276810","cluster4","Group1"
"6409","LOC9268984","cluster4","Group1"
"6410","LOC4347411","cluster4","Group1"
"6411","LOC112938621","cluster4","Group1"
"6412","LOC9267719","cluster4","Group1"
"6413","LOC4333118","cluster4","Group1"
"6414","LOC4335846","cluster4","Group1"
"6415","LOC4330564","cluster4","Group1"
"6416","LOC4347650","cluster4","Group1"
"6417","LOC107278641","cluster4","Group1"
"6418","LOC4340418","cluster4","Group1"
"6419","LOC4333404","cluster4","Group1"
"6420","LOC4328971","cluster4","Group1"
"6421","LOC4350674","cluster4","Group1"
"6422","LOC4327593","cluster4","Group1"
"6423","LOC4329093","cluster4","Group1"
"6424","LOC4337121","cluster4","Group1"
"6425","LOC9266255","cluster4","Group1"
"6426","LOC4327448","cluster4","Group1"
"6427","LOC9266264","cluster4","Group1"
"6428","LOC4346779","cluster4","Group1"
"6429","LOC4329184","cluster4","Group1"
"6430","LOC4348334","cluster4","Group1"
"6431","LOC4332607","cluster4","Group1"
"6432","LOC4326548","cluster4","Group1"
"6433","LOC4339758","cluster4","Group1"
"6434","LOC9270605","cluster4","Group1"
"6435","LOC9271875","cluster4","Group1"
"6436","LOC4341233","cluster4","Group1"
"6437","LOC4348120","cluster4","Group1"
"6438","LOC4340424","cluster4","Group1"
"6439","LOC107281027","cluster4","Group1"
"6440","LOC4331301","cluster4","Group1"
"6441","LOC4332608","cluster4","Group1"
"6442","LOC9268570","cluster4","Group1"
"6443","LOC9266985","cluster4","Group1"
"6444","LOC4350269","cluster4","Group1"
"6445","LOC9271600","cluster4","Group1"
"6446","LOC4350644","cluster4","Group1"
"6447","LOC107279136","cluster4","Group1"
"6448","LOC9270003","cluster4","Group1"
"6449","LOC4352116","cluster4","Group1"
"6450","LOC112937392","cluster4","Group1"
"6451","LOC4342763","cluster4","Group1"
"6452","LOC9268955","cluster4","Group1"
"6453","LOC4347089","cluster4","Group1"
"6454","LOC112936866","cluster4","Group1"
"6455","LOC112936151","cluster4","Group1"
"6456","LOC112936831","cluster4","Group1"
"6457","LOC4343730","cluster4","Group1"
"6458","LOC107276040","cluster4","Group1"
"6459","LOC4330965","cluster4","Group1"
"6460","LOC4326677","cluster4","Group1"
"6461","LOC107276865","cluster4","Group1"
"6462","LOC107277983","cluster4","Group1"
"6463","LOC9268619","cluster4","Group1"
"6464","LOC9272260","cluster4","Group1"
"6465","LOC4329806","cluster4","Group1"
"6466","LOC4340733","cluster4","Group1"
"6467","LOC9267092","cluster4","Group1"
"6468","LOC107277966","cluster4","Group1"
"6469","LOC107278138","cluster4","Group1"
"6470","LOC4340678","cluster4","Group1"
"6471","LOC107281101","cluster4","Group1"
"6472","LOC4326559","cluster4","Group1"
"6473","LOC107278482","cluster4","Group1"
"6474","LOC4343767","cluster4","Group1"
"6475","LOC4336757","cluster4","Group1"
"6476","LOC4332067","cluster4","Group1"
"6477","LOC4327887","cluster4","Group1"
"6478","LOC4352922","cluster4","Group1"
"6479","LOC4339944","cluster4","Group1"
"6480","LOC107281116","cluster4","Group1"
"6481","LOC4339107","cluster4","Group1"
"6482","LOC4328267","cluster4","Group1"
"6483","LOC4330152","cluster4","Group1"
"6484","LOC4340978","cluster4","Group1"
"6485","LOC4334572","cluster4","Group1"
"6486","LOC4350431","cluster4","Group1"
"6487","LOC4329374","cluster4","Group1"
"6488","LOC9266192","cluster4","Group1"
"6489","LOC107276982","cluster4","Group1"
"6490","LOC4329424","cluster4","Group1"
"6491","LOC4344007","cluster4","Group1"
"6492","LOC107279782","cluster4","Group1"
"6493","LOC4333656","cluster4","Group1"
"6494","LOC4325089","cluster4","Group1"
"6495","LOC107278977","cluster4","Group1"
"6496","LOC4348365","cluster4","Group1"
"6497","LOC107275836","cluster4","Group1"
"6498","LOC4344149","cluster4","Group1"
"6499","LOC4340599","cluster4","Group1"
"6500","LOC4341279","cluster4","Group1"
"6501","LOC4326792","cluster4","Group1"
"6502","LOC4334687","cluster4","Group1"
"6503","LOC4332134","cluster4","Group1"
"6504","LOC4326229","cluster4","Group1"
"6505","LOC4341509","cluster4","Group1"
"6506","LOC4350164","cluster4","Group1"
"6507","LOC4327648","cluster4","Group1"
"6508","LOC4334558","cluster4","Group1"
"6509","LOC4348448","cluster4","Group1"
"6510","LOC4349274","cluster4","Group1"
"6511","LOC4345810","cluster4","Group1"
"6512","LOC4332906","cluster4","Group1"
"6513","LOC4336571","cluster4","Group1"
"6514","LOC4333116","cluster4","Group1"
"6515","LOC4339022","cluster4","Group1"
"6516","LOC4331022","cluster4","Group1"
"6517","LOC4345889","cluster4","Group1"
"6518","LOC9266864","cluster4","Group1"
"6519","LOC4347807","cluster4","Group1"
"6520","LOC112936673","cluster4","Group1"
"6521","LOC4330089","cluster4","Group1"
"6522","LOC4324094","cluster4","Group1"
"6523","LOC4330646","cluster4","Group1"
"6524","LOC4332481","cluster4","Group1"
"6525","LOC9266610","cluster4","Group1"
"6526","LOC4330023","cluster4","Group1"
"6527","LOC4329700","cluster4","Group1"
"6528","LOC112939629","cluster4","Group1"
"6529","LOC112936647","cluster4","Group1"
"6530","LOC4325135","cluster4","Group1"
"6531","LOC4346234","cluster4","Group1"
"6532","LOC107276596","cluster4","Group1"
"6533","LOC107278504","cluster4","Group1"
"6534","LOC4342925","cluster4","Group1"
"6535","LOC4349408","cluster4","Group1"
"6536","LOC4349293","cluster4","Group1"
"6537","LOC4337327","cluster4","Group1"
"6538","LOC4351146","cluster4","Group1"
"6539","LOC107277115","cluster4","Group1"
"6540","LOC4345782","cluster4","Group1"
"6541","LOC107279553","cluster4","Group1"
"6542","LOC9268567","cluster4","Group1"
"6543","LOC9269125","cluster4","Group1"
"6544","LOC4352471","cluster4","Group1"
"6545","LOC4336043","cluster4","Group1"
"6546","LOC4340154","cluster4","Group1"
"6547","LOC107279008","cluster4","Group1"
"6548","LOC4334253","cluster4","Group1"
"6549","LOC4333099","cluster4","Group1"
"6550","LOC9272659","cluster4","Group1"
"6551","LOC4342086","cluster4","Group1"
"6552","LOC4352337","cluster4","Group1"
"6553","LOC107279024","cluster4","Group1"
"6554","LOC112938772","cluster4","Group1"
"6555","LOC4324251","cluster4","Group1"
"6556","LOC4339595","cluster4","Group1"
"6557","LOC4343768","cluster4","Group1"
"6558","LOC107277337","cluster4","Group1"
"6559","LOC107278261","cluster4","Group1"
"6560","LOC112939298","cluster4","Group1"
"6561","LOC9272665","cluster4","Group1"
"6562","LOC112939359","cluster4","Group1"
"6563","LOC4339526","cluster4","Group1"
"6564","LOC4330623","cluster4","Group1"
"6565","LOC4349265","cluster4","Group1"
"6566","LOC112938570","cluster4","Group1"
"6567","LOC9267002","cluster4","Group1"
"6568","LOC4345373","cluster4","Group1"
"6569","LOC4324089","cluster4","Group1"
"6570","LOC4330497","cluster4","Group1"
"6571","LOC107280041","cluster4","Group1"
"6572","LOC4341587","cluster4","Group1"
"6573","LOC107281207","cluster4","Group1"
"6574","LOC4346004","cluster4","Group1"
"6575","LOC4329950","cluster4","Group1"
"6576","LOC4334268","cluster4","Group1"
"6577","LOC107279260","cluster4","Group1"
"6578","LOC4326870","cluster4","Group1"
"6579","LOC4347053","cluster4","Group1"
"6580","LOC4348818","cluster4","Group1"
"6581","LOC4343952","cluster4","Group1"
"6582","LOC4341337","cluster4","Group1"
"6583","LOC4327875","cluster4","Group1"
"6584","LOC107278889","cluster4","Group1"
"6585","LOC4331123","cluster4","Group1"
"6586","LOC4344426","cluster4","Group1"
"6587","LOC9267696","cluster4","Group1"
"6588","LOC107281399","cluster4","Group1"
"6589","LOC112936465","cluster4","Group1"
"6590","LOC4328639","cluster4","Group1"
"6591","LOC112938967","cluster4","Group1"
"6592","LOC107281378","cluster4","Group1"
"6593","LOC107281218","cluster4","Group1"
"6594","LOC9266567","cluster4","Group1"
"6595","LOC4327917","cluster4","Group1"
"6596","LOC4342213","cluster4","Group1"
"6597","LOC4333615","cluster4","Group1"
"6598","LOC4339940","cluster4","Group1"
"6599","LOC4345683","cluster4","Group1"
"6600","LOC4326739","cluster4","Group1"
"6601","LOC4332187","cluster4","Group1"
"6602","LOC107276962","cluster4","Group1"
"6603","LOC4347072","cluster4","Group1"
"6604","LOC9270626","cluster4","Group1"
"6605","LOC4338087","cluster4","Group1"
"6606","LOC4344240","cluster4","Group1"
"6607","LOC4331961","cluster4","Group1"
"6608","LOC4336447","cluster4","Group1"
"6609","LOC107275737","cluster4","Group1"
"6610","LOC4343257","cluster4","Group1"
"6611","LOC4347071","cluster4","Group1"
"6612","LOC107275846","cluster4","Group1"
"6613","LOC107281928","cluster4","Group1"
"6614","LOC4346615","cluster4","Group1"
"6615","LOC4327280","cluster4","Group1"
"6616","LOC112939904","cluster4","Group1"
"6617","LOC107281530","cluster4","Group1"
"6618","LOC4331799","cluster4","Group1"
"6619","LOC4337341","cluster4","Group1"
"6620","LOC4337295","cluster4","Group1"
"6621","LOC4337193","cluster4","Group1"
"6622","LOC9266458","cluster4","Group1"
"6623","LOC107281167","cluster4","Group1"
"6624","LOC4333056","cluster4","Group1"
"6625","LOC9270779","cluster4","Group1"
"6626","LOC107280018","cluster4","Group1"
"6627","LOC4338569","cluster4","Group1"
"6628","LOC4346928","cluster4","Group1"
"6629","LOC112938978","cluster4","Group1"
"6630","LOC107281276","cluster4","Group1"
"6631","LOC4351545","cluster4","Group1"
"6632","LOC4340159","cluster4","Group1"
"6633","LOC4339201","cluster4","Group1"
"6634","LOC4330151","cluster4","Group1"
"6635","LOC4333862","cluster4","Group1"
"6636","LOC4328833","cluster4","Group1"
"6637","LOC4336909","cluster4","Group1"
"6638","LOC4350075","cluster4","Group1"
"6639","LOC107278043","cluster4","Group1"
"6640","LOC4325367","cluster4","Group1"
"6641","LOC107275953","cluster4","Group1"
"6642","LOC4343425","cluster4","Group1"
"6643","LOC9266070","cluster4","Group1"
"6644","LOC4325650","cluster4","Group1"
"6645","LOC4349163","cluster4","Group1"
"6646","LOC4333691","cluster4","Group1"
"6647","LOC4324774","cluster4","Group1"
"6648","LOC4325488","cluster4","Group1"
"6649","LOC4333774","cluster4","Group1"
"6650","LOC107280885","cluster4","Group1"
"6651","LOC4339319","cluster4","Group1"
"6652","LOC4330777","cluster4","Group1"
"6653","LOC4335805","cluster4","Group1"
"6654","LOC107278567","cluster4","Group1"
"6655","LOC107277786","cluster4","Group1"
"6656","LOC107278593","cluster4","Group1"
"6657","LOC107280931","cluster4","Group1"
"6658","LOC9270872","cluster4","Group1"
"6659","LOC4346503","cluster4","Group1"
