"","YR_1_1","YR_1_2","YR_1_3","YR_3_2","YR_3_3","YR_3_4","YR_1_4","YR_1_5","YR_1_6","YR_2_6","YR_2_7","YR_2_8","YR_1_17","YR_2_1","YR_2_2","YR_2_3","YR_2_4","YR_2_5","YR_3_8","YR_3_9","YR_3_10","YR_3_11","YR_1_10","YR_1_11","YR_1_12","YR_1_13","YR_3_12","YR_3_13","YR_3_14","YR_3_15","YR_3_16"
"ASV_195",12,0,18,0,0,0,0,0,0,21,16,0,0,0,20,33,0,0,0,40,44,48,67,0,0,61,1063,1098,691,800,525
"ASV_196",0,0,0,269,159,209,0,0,0,178,172,248,186,95,176,137,399,259,0,288,295,57,0,0,0,0,0,0,0,0,0
"ASV_197",91,19,0,0,860,347,13,0,0,26,0,0,0,0,0,0,0,0,0,0,11,347,1363,0,0,41,0,0,20,71,0
"ASV_198",15,23,16,53,124,33,15,16,32,0,0,48,0,31,55,78,72,25,38,94,35,58,0,31,31,165,685,644,458,452,380
"ASV_199",0,0,0,297,273,0,0,0,0,188,175,235,195,73,136,236,446,292,0,229,321,60,0,0,0,0,0,0,0,0,0
"ASV_200",216,370,0,68,319,42,281,108,239,71,0,322,8,0,54,42,27,36,28,24,95,80,55,150,19,137,0,0,0,0,0
"ASV_201",69,46,46,0,0,54,29,43,111,0,0,0,87,85,143,69,0,71,182,362,180,187,47,54,51,79,228,262,156,166,201
"ASV_202",356,0,0,534,0,0,15,204,0,0,0,0,0,398,57,18,0,0,0,0,0,43,506,158,0,0,0,0,0,0,0
"ASV_203",62,0,41,0,0,0,28,82,114,91,0,0,0,79,0,0,0,0,41,0,135,80,54,47,54,112,567,633,481,559,628
"ASV_204",0,0,0,131,197,208,0,0,0,0,97,0,314,79,160,0,111,148,196,369,211,476,0,0,0,0,0,0,0,0,0
"ASV_205",222,49,49,160,47,54,38,187,8,44,0,70,27,63,106,1609,31,49,133,7,32,60,25,375,10,53,0,0,0,0,0
"ASV_206",98,0,79,60,0,0,26,2383,0,0,0,0,0,130,86,9,0,0,0,0,0,50,90,708,0,0,0,0,0,0,0
"ASV_207",0,0,0,259,130,103,0,0,0,164,136,247,193,95,155,99,380,251,0,332,346,84,0,0,0,0,0,0,0,0,0
"ASV_208",72,26,8,14,205,32,20,0,62,185,45,0,39,389,111,35,36,275,71,78,190,47,59,357,15,271,0,0,0,0,0
"ASV_209",155,35,136,96,101,162,53,642,158,139,52,73,62,72,49,27,76,372,67,124,153,154,19,24,68,8,37,59,26,20,0
"ASV_210",0,57,76,229,302,0,0,33,223,0,155,0,86,218,0,59,58,0,54,278,198,73,39,142,37,43,0,0,0,0,0
"ASV_212",22,51,38,104,468,64,166,0,350,0,25,0,0,0,0,0,0,0,416,0,0,0,85,0,908,117,0,0,0,0,0
"ASV_213",124,0,54,459,0,92,31,96,0,0,0,0,0,410,141,26,0,29,0,0,0,342,197,109,0,0,0,0,0,0,0
"ASV_214",31,168,61,209,428,81,88,33,293,157,107,175,71,98,104,56,27,42,34,108,105,43,63,107,37,0,0,0,0,0,0
"ASV_215",14,9,0,6,15,0,6,0,19,15,0,0,0,5,0,0,0,0,25,0,0,16,16,25,18,82,685,895,660,1012,592
"ASV_216",59,116,58,80,224,68,82,123,267,147,0,121,79,167,133,84,95,215,98,178,142,63,52,79,23,34,18,0,0,0,0
"ASV_218",20,61,91,88,382,89,174,37,185,131,91,197,61,112,129,79,68,100,114,137,104,82,26,59,16,42,0,0,0,0,0
"ASV_219",0,0,0,250,245,0,0,0,0,190,161,294,121,55,161,235,279,210,0,210,255,59,0,0,0,0,0,0,0,0,0
"ASV_220",7,0,0,11,0,0,10,8,5,13,0,5,0,0,0,0,0,0,13,15,12,21,22,22,14,50,987,749,541,858,621
"ASV_221",65,68,0,54,355,62,35,70,112,149,0,35,113,94,0,0,55,139,172,240,112,74,53,56,97,68,155,95,120,81,124
"ASV_222",0,0,0,468,0,0,33,12,0,0,0,0,0,128,244,20,0,0,0,0,0,28,36,382,0,0,0,0,0,0,0
"ASV_223",0,61,0,0,0,0,153,0,170,0,1237,116,182,126,0,71,437,151,74,0,442,0,0,0,0,96,0,0,0,0,0
"ASV_224",40,0,144,0,411,232,0,0,0,117,215,0,0,108,0,59,229,36,220,0,441,58,0,248,54,26,0,0,0,0,0
"ASV_225",225,63,72,52,106,157,49,176,272,139,0,0,54,103,67,0,65,126,204,210,120,138,0,44,77,34,45,59,0,0,0
"ASV_226",46,0,69,212,0,77,0,492,0,0,0,0,0,176,0,61,0,0,0,441,68,350,292,640,39,0,0,0,0,0,0
"ASV_227",0,0,0,267,187,145,0,0,0,154,137,193,148,67,196,0,288,196,0,195,285,42,0,0,0,0,0,0,0,0,0
"ASV_228",32,0,67,82,0,50,12,380,0,0,43,0,49,154,305,0,0,0,0,11,0,113,430,67,0,129,0,0,0,0,0
"ASV_229",78,42,66,41,230,34,13,15,212,124,17,23,65,112,146,82,0,46,213,353,80,222,32,19,24,34,0,0,0,0,0
"ASV_230",30,23,74,89,129,42,41,101,136,28,84,154,71,38,88,78,21,47,493,213,81,322,28,97,82,55,0,0,0,0,0
"ASV_231",73,0,150,644,0,62,66,153,0,0,0,0,0,248,0,0,0,0,0,0,0,713,219,169,0,0,0,0,0,0,0
"ASV_232",60,39,38,68,0,94,13,83,221,141,37,0,100,84,77,28,0,74,301,493,176,340,49,34,91,27,0,0,0,0,0
"ASV_233",241,0,0,105,349,77,0,48,0,0,0,0,0,163,56,38,202,0,0,25,0,100,848,54,63,119,0,0,0,0,0
"ASV_234",0,0,0,101,195,253,0,0,0,0,0,0,250,95,599,0,0,0,347,146,209,117,0,0,0,0,0,0,0,0,0
"ASV_235",4,9,0,0,0,0,20,0,0,0,0,0,0,8,0,10,0,25,18,25,13,16,0,0,32,57,1015,870,667,689,356
"ASV_236",0,0,0,334,0,201,0,0,0,0,0,0,289,94,276,0,0,169,0,307,394,198,0,0,0,0,0,0,0,0,0
"ASV_237",66,0,0,2429,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0
"ASV_238",206,57,42,183,338,62,0,1163,0,0,0,0,0,120,0,69,0,0,0,0,0,223,243,62,0,0,0,0,0,0,0
"ASV_239",28,85,109,193,483,0,164,0,174,139,114,185,59,157,178,70,119,102,48,262,111,21,53,75,0,22,0,0,0,0,0
"ASV_240",51,0,0,0,0,0,0,123,0,0,0,5,0,0,1078,0,14,0,0,0,0,0,240,166,0,0,0,0,0,0,0
"ASV_241",42,34,90,157,246,207,67,12,353,89,50,160,27,100,26,58,144,54,145,132,62,43,22,119,0,11,0,0,0,0,0
"ASV_242",23,0,0,0,0,0,0,0,24,0,19,0,0,0,0,24,0,0,23,37,44,40,30,45,39,82,889,670,406,576,576
"ASV_243",40,0,0,0,1149,89,669,0,85,304,0,0,0,72,0,0,134,0,0,0,0,0,0,146,0,145,0,0,0,0,0
"ASV_244",0,60,194,172,329,50,137,0,282,62,206,181,78,133,63,100,62,149,57,164,211,30,68,46,13,0,0,13,0,0,14
"ASV_245",44,0,45,370,0,34,0,0,0,0,0,0,0,273,0,99,0,0,0,0,0,197,144,115,0,0,0,0,0,0,0
"ASV_246",64,26,14,371,281,414,59,121,0,0,46,0,111,12,220,51,82,99,0,109,61,51,12,16,0,8,0,0,0,0,0
"ASV_247",162,0,106,759,0,0,71,365,0,0,0,0,0,405,229,47,0,0,0,0,19,322,72,91,0,0,0,0,0,0,0
"ASV_248",13,32,13,13,42,12,24,47,47,0,14,17,0,0,0,51,0,26,40,34,42,24,16,18,33,57,571,492,417,592,485
"ASV_249",60,0,0,301,307,39,0,83,0,0,0,0,109,168,32,171,0,36,0,0,42,0,152,711,0,0,0,0,0,0,0
"ASV_250",0,709,0,43,0,0,0,0,893,0,0,0,0,117,0,0,0,0,28,0,93,53,54,0,0,0,0,0,0,0,0
"ASV_251",87,21,46,114,242,88,48,0,409,145,23,237,11,13,0,40,73,0,260,142,107,28,81,74,29,19,0,0,0,0,0
"ASV_252",0,0,0,312,240,195,0,0,0,62,0,0,194,61,159,329,56,90,0,217,288,153,0,0,0,0,0,0,0,0,0
"ASV_253",0,0,0,0,0,0,13,0,31,34,0,12,21,29,0,27,0,0,34,33,0,38,41,0,36,85,1001,654,360,542,527
"ASV_254",93,35,54,0,0,58,0,23,253,74,0,0,0,134,153,0,64,0,317,364,126,341,0,0,23,25,17,35,0,44,39
"ASV_255",49,44,13,90,722,23,11,0,81,0,17,0,0,43,0,52,22,9,42,212,28,89,122,155,36,105,0,0,0,0,0
"ASV_256",0,0,0,187,210,162,0,0,0,211,0,0,219,77,159,0,0,147,0,191,216,91,0,0,0,0,0,0,0,0,0
"ASV_257",0,0,53,809,0,20,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,83,140,0,0,0,0,0,0,0,0
"ASV_258",18,0,116,0,38,18,0,30,22,0,0,0,0,59,372,0,0,0,0,0,0,57,958,130,11,14,0,0,0,0,0
"ASV_259",12,0,69,638,0,96,0,81,0,0,0,0,0,257,53,138,0,20,0,0,0,160,318,176,0,30,0,0,0,0,0
"ASV_260",41,9,49,32,284,78,21,0,551,0,0,213,19,265,0,59,135,0,129,235,67,32,130,39,11,11,0,0,0,0,0
"ASV_261",69,47,13,226,551,168,36,51,81,32,50,56,259,40,89,70,45,42,21,44,85,70,0,31,28,118,0,0,0,0,0
"ASV_262",0,100,79,242,305,91,122,56,124,99,80,119,0,246,0,102,0,91,0,136,188,0,59,44,60,0,0,0,0,0,0
"ASV_263",0,16,0,24,0,15,0,10,27,0,0,24,0,26,0,0,0,0,20,0,0,0,0,25,50,47,824,868,558,582,357
"ASV_264",0,0,0,0,118,0,0,0,0,0,0,0,251,106,193,0,90,133,0,302,210,466,0,0,0,0,0,0,0,0,0
"ASV_265",37,97,84,137,181,141,158,12,83,121,95,46,53,305,64,98,70,69,126,227,76,49,45,100,46,57,0,0,0,0,0
"ASV_266",63,80,0,0,341,0,0,0,190,0,0,0,0,177,0,0,0,155,165,566,139,116,40,0,83,131,0,0,0,0,0
"ASV_267",32,67,48,145,315,93,47,49,159,0,0,57,99,110,113,131,112,54,118,162,205,77,45,34,36,0,0,0,0,0,0
"ASV_268",12,47,50,78,297,101,178,0,275,30,85,113,25,19,0,33,183,0,199,283,250,16,44,56,18,9,0,0,0,0,0
"ASV_269",50,5,9,369,569,166,21,17,171,16,9,52,0,0,0,0,0,0,187,114,9,83,144,100,19,177,0,0,0,0,0
"ASV_270",0,0,0,0,0,0,14,16,10,0,0,0,0,0,0,33,0,0,13,23,0,12,27,7,18,34,929,549,470,678,620
"ASV_271",0,131,0,41,0,0,0,60,61,65,0,251,0,0,0,357,350,0,115,0,42,287,0,104,46,44,0,0,0,0,0
"ASV_272",0,0,0,114,294,0,0,0,0,186,0,0,213,71,141,0,0,136,0,182,191,63,0,0,0,0,0,0,0,0,40
"ASV_273",76,41,62,0,0,0,490,51,83,0,0,0,0,0,0,0,0,0,43,73,0,0,163,666,360,277,93,117,72,73,0
"ASV_274",0,0,49,339,0,73,326,0,63,143,60,171,0,111,0,103,0,128,84,99,216,48,36,193,71,43,0,0,0,0,0
"ASV_275",0,0,0,0,131,0,0,0,0,0,0,0,263,124,141,0,70,144,0,358,290,513,0,0,0,0,0,0,0,0,0
"ASV_277",0,0,0,129,125,126,0,0,0,0,0,0,262,114,171,0,73,133,0,314,164,489,0,0,0,0,0,0,0,0,0
"ASV_278",26,0,0,0,288,0,0,0,40,0,0,0,0,39,0,75,0,16,35,177,59,58,51,229,45,351,0,0,0,0,0
"ASV_279",0,0,84,446,0,6,10,35,0,0,0,0,0,171,112,0,0,0,0,0,0,0,243,130,0,0,0,0,0,0,0
"ASV_280",0,0,93,0,0,0,0,296,0,596,13,1890,0,52,0,100,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
"ASV_281",0,0,0,285,227,0,0,0,0,0,0,0,229,0,157,276,0,103,0,266,353,143,0,0,0,0,0,0,0,0,0
"ASV_282",115,0,0,0,236,142,0,144,0,0,0,0,0,160,0,0,0,0,0,0,0,73,0,46,0,0,0,0,0,0,0
"ASV_283",53,37,84,324,230,91,33,51,99,0,112,0,0,38,71,83,125,0,31,177,193,169,40,23,13,53,0,0,0,0,0
"ASV_284",33,186,0,0,0,0,0,0,285,48,0,0,0,0,0,186,0,104,145,320,288,191,42,31,71,78,0,0,0,0,0
"ASV_285",46,0,193,456,125,33,0,65,0,0,0,0,0,172,73,94,0,0,0,0,0,489,307,145,0,0,0,0,0,0,0
"ASV_286",0,0,0,211,142,0,0,0,0,0,208,0,115,0,155,0,394,199,0,232,292,51,0,0,0,0,0,0,0,0,0
"ASV_287",0,0,112,95,143,86,111,0,145,0,0,71,183,133,290,36,0,0,219,312,340,199,0,52,0,42,0,0,0,0,0
"ASV_288",4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,13,0,7,25,990,899,618,437,291
"ASV_289",33,22,110,245,42,106,38,26,44,23,15,43,126,82,239,143,45,43,27,195,326,92,21,15,0,0,0,0,0,0,0
"ASV_290",73,0,75,187,293,111,36,73,38,89,0,0,0,173,101,359,0,144,0,0,0,104,702,0,60,20,0,0,0,0,0
"ASV_291",40,23,17,55,39,25,30,0,13,21,17,62,42,8,317,388,0,0,5,21,35,37,380,129,0,0,0,0,0,0,0
"ASV_292",56,146,71,144,314,141,80,16,222,108,31,68,25,66,89,26,53,0,142,122,79,34,60,94,0,0,0,0,22,0,0
"ASV_293",148,23,0,0,185,51,0,30,47,75,0,0,70,0,115,0,0,0,164,439,192,350,0,0,18,0,0,0,0,0,0
"ASV_294",60,93,14,83,91,39,24,35,189,37,47,50,65,77,58,36,28,74,137,320,166,209,46,29,71,24,0,0,0,0,0
"ASV_295",0,0,0,0,92,0,26,1980,0,0,0,0,0,22,248,1,0,0,0,0,0,38,73,52,0,0,0,0,0,0,0
"ASV_297",28,38,133,134,415,96,113,0,100,78,51,273,0,172,138,0,46,61,111,161,232,0,61,86,0,35,0,0,0,0,0
"ASV_298",0,0,0,115,0,0,536,0,44,185,56,0,264,0,0,0,0,47,57,620,359,76,58,84,0,0,0,0,0,0,0
"ASV_299",0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,48,100,0,0,0,38,46,70,720,668,584,404,227
"ASV_300",0,0,0,0,406,0,0,0,0,0,157,0,126,63,278,0,141,125,0,0,166,0,0,0,0,0,0,0,0,0,0
"ASV_301",30,0,32,61,0,0,8,0,59,0,0,0,0,67,83,24,0,0,73,180,53,112,0,0,44,76,186,199,116,188,162
"ASV_302",72,0,0,347,0,178,84,164,0,0,0,103,0,200,0,63,0,0,0,0,88,383,442,15,0,0,0,0,0,0,0
"ASV_303",29,33,52,50,437,122,107,10,251,30,0,150,52,73,40,19,27,11,157,175,163,97,0,24,50,0,0,0,0,0,0
"ASV_304",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,17,14,0,0,11,15,29,679,771,362,601,484
"ASV_305",92,18,44,73,91,104,12,170,23,12,13,16,231,108,85,101,28,13,172,139,219,391,8,0,8,2,0,0,0,3,0
"ASV_306",0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,35,887,834,566,439,346
"ASV_307",43,0,35,90,0,122,81,0,69,0,0,93,0,108,0,81,104,71,34,36,45,45,25,36,44,19,0,0,0,0,0
"ASV_308",32,20,32,225,235,58,15,82,27,23,37,72,99,46,75,261,103,118,33,147,79,87,181,23,16,52,0,0,0,0,0
"ASV_309",31,176,79,105,0,83,99,83,160,118,0,56,0,0,0,0,0,0,112,108,298,90,30,212,98,42,0,0,0,0,0
"ASV_310",0,88,103,97,49,22,60,8,206,102,68,241,64,45,65,53,24,266,84,262,177,79,69,51,19,29,0,0,0,0,0
"ASV_311",0,71,0,0,242,0,0,0,195,0,0,0,95,0,127,0,0,0,0,282,393,103,89,64,104,0,22,0,36,0,0
"ASV_313",0,0,0,92,173,0,0,0,0,0,0,0,203,76,436,0,33,50,253,145,230,119,0,0,0,0,0,0,0,0,0
"ASV_314",0,60,0,0,0,194,63,15,0,0,0,0,0,371,0,0,90,0,58,0,0,242,157,702,0,0,0,0,0,0,0
"ASV_315",40,19,0,0,145,0,31,18,53,0,0,55,0,28,52,0,48,0,76,117,75,49,40,0,39,52,235,360,239,397,374
"ASV_316",133,71,89,62,0,78,38,239,116,86,34,78,72,46,67,26,31,69,48,87,110,64,10,32,0,0,0,0,0,0,0
"ASV_317",0,223,0,0,259,0,43,0,39,0,265,0,111,115,0,0,0,0,0,73,1289,62,0,64,51,0,0,32,0,21,0
"ASV_318",131,0,27,141,0,0,0,83,0,0,0,0,0,351,109,199,0,0,0,0,0,103,215,44,0,0,0,0,0,0,0
"ASV_319",0,228,0,0,75,115,0,0,48,58,0,93,0,334,0,123,691,0,0,40,391,230,133,54,0,0,0,0,0,0,0
"ASV_320",0,0,0,95,188,109,0,0,0,201,0,0,157,59,157,145,0,109,0,134,165,0,0,0,0,0,0,0,0,0,28
"ASV_321",206,97,0,628,0,0,24,281,70,0,0,0,0,99,173,156,941,0,0,0,0,0,0,0,0,25,0,0,0,0,0
"ASV_322",0,0,0,198,129,0,0,0,0,152,98,144,118,46,126,0,221,141,0,184,213,50,0,0,0,0,0,0,0,0,0
"ASV_323",0,0,0,0,40,0,0,17,18,15,0,23,0,0,0,0,29,0,24,34,31,0,14,0,29,55,531,623,393,529,471
"ASV_324",181,0,0,244,0,0,26,58,0,0,0,0,0,244,0,230,0,0,0,0,0,0,159,77,0,8,0,0,0,0,0
"ASV_325",212,178,0,0,0,0,189,0,0,0,0,0,0,0,416,0,0,0,1054,0,0,0,0,0,162,96,0,0,0,0,0
"ASV_326",0,0,0,187,111,0,0,0,0,146,86,260,136,79,101,0,208,156,0,173,216,30,0,0,0,0,0,0,0,0,0
"ASV_327",17,14,41,0,0,0,16,58,21,0,0,15,19,0,0,31,0,0,26,27,39,22,26,15,36,93,556,294,401,363,507
"ASV_328",7,47,42,75,204,35,67,20,169,52,47,48,0,55,26,0,24,0,188,321,220,15,22,503,138,32,0,0,0,0,0
"ASV_329",54,40,27,0,75,26,20,18,100,0,0,0,79,69,0,13,18,8,260,145,54,131,18,12,43,24,0,0,0,7,0
"ASV_330",0,40,63,0,0,0,0,0,151,44,18,165,0,82,96,31,35,0,113,503,81,76,0,54,0,52,37,98,26,70,0
"ASV_331",0,90,0,0,0,0,64,0,46,129,0,0,0,0,160,0,0,0,0,0,0,0,201,171,0,0,0,0,0,0,0
"ASV_332",53,0,70,111,0,159,0,86,0,0,0,0,0,158,0,58,0,0,0,0,0,199,316,72,0,0,0,0,0,0,0
"ASV_333",0,15,0,0,0,26,13,33,44,31,0,0,0,21,0,35,0,0,40,49,55,17,17,35,21,29,600,361,259,362,361
"ASV_334",10,97,75,70,238,36,91,8,110,106,114,86,33,95,128,98,34,152,56,82,147,41,72,53,13,36,9,0,20,0,0
"ASV_335",75,34,50,40,84,63,24,81,108,91,35,38,106,77,59,56,29,48,99,196,134,136,28,18,28,0,0,0,0,0,0
"ASV_336",0,0,0,0,0,0,0,0,0,246,0,0,174,60,105,0,58,133,0,72,184,37,0,0,0,0,0,0,0,0,0
"ASV_337",0,0,0,201,96,0,0,0,0,143,116,0,82,0,118,0,287,187,0,158,227,59,0,0,0,0,0,0,0,0,0
"ASV_338",0,0,0,23,0,0,41,0,56,39,0,0,0,31,44,43,14,0,0,75,38,41,49,76,47,67,481,364,308,420,375
"ASV_339",0,0,19,0,0,0,16,270,0,0,0,0,0,0,551,0,0,0,0,0,0,0,464,174,0,0,0,0,0,0,0
"ASV_341",30,0,17,226,310,156,43,31,9,0,31,39,82,123,92,224,33,0,12,42,67,212,26,69,19,23,0,0,0,0,0
"ASV_342",0,0,0,0,0,0,0,0,18,0,0,0,0,7,0,21,9,0,0,34,0,40,0,26,33,65,649,678,421,464,234
"ASV_343",0,14,96,94,137,46,61,0,111,277,58,624,81,99,0,0,0,63,203,53,0,33,73,129,12,0,24,29,0,0,0
"ASV_344",0,0,0,156,284,0,0,0,0,190,91,0,136,60,107,0,35,79,0,93,134,21,0,0,0,0,0,0,0,0,0
"ASV_345",0,40,44,72,261,46,70,31,75,61,70,70,114,62,93,68,41,178,46,64,100,49,30,32,12,45,0,0,0,0,0
"ASV_346",0,49,25,76,118,0,46,101,135,76,0,44,43,63,102,61,54,142,69,77,103,60,25,0,39,51,45,55,64,69,0
"ASV_347",14,28,57,133,0,98,41,76,32,0,26,53,163,45,0,603,60,0,28,262,263,94,23,48,38,37,0,0,0,0,0
"ASV_348",6,40,129,96,85,67,51,61,115,17,27,72,97,44,39,110,32,18,62,82,225,66,16,27,33,12,0,0,0,0,0
"ASV_349",35,55,40,68,175,36,0,18,183,80,36,44,32,49,82,0,55,92,232,254,122,186,23,25,37,0,0,21,0,0,0
"ASV_350",143,0,0,54,0,0,68,0,0,29,0,66,0,0,42,22,0,0,0,144,0,0,129,126,0,18,0,0,0,0,0
"ASV_351",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20,0,0,26,36,686,502,341,574,475
"ASV_353",33,30,27,86,111,35,0,68,61,0,0,22,66,0,0,43,0,0,46,62,76,53,24,27,42,79,304,176,215,283,266
"ASV_354",0,0,0,56,0,0,0,0,0,0,7,0,45,0,486,725,0,0,0,0,0,23,49,225,0,0,0,0,0,0,0
"ASV_355",0,0,0,154,0,0,475,28,0,0,0,0,0,0,0,0,0,0,78,401,0,0,0,147,0,35,0,0,0,0,0
"ASV_356",17,33,149,144,326,38,99,0,97,113,136,163,49,96,84,116,45,90,107,73,81,34,43,48,16,0,0,0,0,0,0
"ASV_357",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,13,25,4,20,0,13,0,33,469,617,448,569,457
"ASV_358",57,44,0,113,184,87,29,92,116,0,46,39,78,0,189,113,52,38,92,243,0,94,34,0,60,46,0,0,0,0,0
"ASV_359",16,0,0,0,28,0,16,9,37,0,0,0,0,16,38,30,0,32,44,38,37,39,19,15,10,75,371,552,269,328,327
"ASV_360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,22,48,606,681,497,425,335
"ASV_361",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,740,675,539,420,278
"ASV_362",0,0,0,97,116,187,0,0,0,0,0,0,161,71,368,0,0,0,220,111,192,79,0,0,0,0,0,0,0,0,0
"ASV_363",18,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,23,23,21,24,29,33,34,67,231,178,568,599,685
"ASV_364",23,70,51,54,261,22,156,29,203,61,0,61,0,296,488,53,68,54,70,0,48,65,0,0,0,0,0,0,0,0,0
"ASV_365",0,22,14,0,0,0,19,34,31,0,0,13,0,21,0,33,0,15,27,26,13,0,0,15,15,42,420,345,345,384,353
"ASV_366",51,0,19,0,0,0,0,352,0,0,0,0,0,24,346,0,0,0,0,0,0,0,302,838,6,0,0,0,0,0,0
"ASV_367",135,0,32,131,619,36,69,90,0,0,0,0,25,147,63,50,0,0,0,0,0,220,218,48,0,7,0,0,0,0,0
"ASV_368",30,0,31,29,0,23,20,50,0,12,0,18,29,0,0,45,0,0,61,0,49,56,39,42,42,59,515,208,242,233,429
"ASV_369",11,0,0,0,0,0,9,0,13,0,0,11,0,0,10,0,0,20,20,18,12,11,18,44,65,58,419,757,326,433,157
"ASV_370",0,0,0,0,0,0,0,0,0,0,0,0,283,108,153,0,0,111,0,295,199,411,0,0,0,0,0,0,0,0,0
"ASV_371",0,30,25,45,0,0,0,36,52,47,0,0,0,42,0,57,32,35,45,126,114,83,44,40,28,75,138,195,168,99,199
"ASV_372",0,0,0,37,0,23,0,8,23,0,0,0,0,25,0,0,0,0,54,67,0,46,21,0,25,54,402,402,209,394,307
"ASV_373",59,0,43,0,378,142,0,0,42,0,0,72,0,136,0,0,67,0,76,0,179,75,0,69,35,0,0,0,0,0,0
"ASV_374",0,0,0,0,0,0,0,0,0,84,79,0,84,72,265,0,49,161,0,251,147,190,0,0,0,0,0,0,0,0,0
"ASV_375",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,12,45,657,533,403,473,403
"ASV_376",21,77,26,71,0,40,17,175,52,52,37,72,81,26,86,84,0,138,0,73,34,0,63,15,0,132,0,0,0,0,0
"ASV_377",8,0,0,0,0,0,11,15,0,6,0,0,0,0,0,0,0,19,20,19,17,13,25,34,32,35,418,555,370,525,314
"ASV_378",0,15,0,0,0,0,0,11,15,0,9,0,0,0,0,24,0,0,0,22,0,28,20,34,40,81,611,390,297,487,345
"ASV_379",0,0,0,231,115,0,0,0,0,0,0,0,221,74,127,0,57,120,0,214,268,109,0,0,0,0,0,0,0,0,0
"ASV_380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,653,470,591,419
"ASV_382",0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,17,38,667,522,346,598,320
"ASV_383",4,34,23,0,521,0,53,0,31,287,80,299,0,0,0,84,0,498,0,0,0,0,0,26,14,26,85,134,165,139,0
"ASV_384",0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,18,0,0,9,12,0,14,8,11,0,29,473,595,367,540,406
"ASV_385",28,0,55,85,84,82,0,62,45,21,0,21,64,40,111,64,0,0,14,159,65,45,37,0,0,25,0,0,0,0,0
"ASV_386",51,0,47,139,0,0,21,78,0,0,0,0,0,235,56,131,0,33,0,0,0,107,97,155,0,0,0,0,0,0,0
"ASV_387",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,17,23,0,14,26,33,408,461,383,449,677
"ASV_388",55,141,45,114,358,0,75,39,194,100,0,58,0,57,75,0,0,0,141,127,0,0,27,48,0,0,0,0,0,0,0
"ASV_389",0,0,0,165,0,0,0,42,0,0,0,0,0,210,87,31,0,0,0,0,0,0,42,129,0,0,0,0,0,0,0
"ASV_390",0,0,0,173,344,0,0,0,0,147,0,0,92,66,121,0,0,65,0,69,132,0,0,0,0,0,0,0,0,0,0
"ASV_391",35,197,116,33,73,20,264,0,117,24,0,33,0,65,15,82,30,15,78,449,41,27,67,75,46,73,0,0,0,0,0
"ASV_392",0,0,0,227,204,0,0,0,0,0,0,0,192,0,104,0,37,98,0,179,254,119,0,0,0,0,0,0,0,0,0
"ASV_393",0,14,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,337,65,265,0,0,48,3,0,0,0,0,0,0
"ASV_394",30,84,42,86,175,29,34,0,75,80,32,93,47,49,111,31,46,39,67,103,99,0,34,75,0,19,0,0,0,0,0
"ASV_395",0,0,0,69,126,172,0,0,0,0,0,0,127,71,286,0,0,41,255,139,196,70,0,0,0,0,0,0,0,0,0
"ASV_396",20,68,49,34,237,0,65,13,128,95,55,269,36,0,64,51,128,0,30,130,56,30,0,74,199,0,27,0,0,0,0
"ASV_397",0,0,0,252,0,0,0,0,0,0,0,0,0,144,383,48,0,0,0,0,0,0,25,36,0,0,0,0,0,0,0
"ASV_398",0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,8,13,18,14,504,595,286,538,394
"ASV_399",0,0,0,0,0,0,0,20,30,0,0,0,0,27,0,0,0,0,31,0,0,37,32,22,35,70,384,432,305,370,383
"ASV_400",74,40,28,0,109,54,0,52,106,0,0,0,52,88,62,40,88,89,45,193,87,97,0,18,57,0,0,0,0,0,0
"ASV_401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14,0,0,34,604,571,293,442,417
