"","YR_1_1","YR_1_2","YR_1_3","YR_3_2","YR_3_3","YR_3_4","YR_1_4","YR_1_5","YR_1_6","YR_2_6","YR_2_7","YR_2_8","YR_1_17","YR_2_1","YR_2_2","YR_2_3","YR_2_4","YR_2_5","YR_3_8","YR_3_9","YR_3_10","YR_3_11","YR_1_10","YR_1_11","YR_1_12","YR_1_13","YR_3_12","YR_3_13","YR_3_14","YR_3_15","YR_3_16"
"ASV_1789",12,0,0,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,10,27,0,9,0,0,0,0,9,8,14,0,0
"ASV_1790",0,0,0,0,41,0,0,0,0,0,0,6,0,0,0,11,12,0,0,0,0,0,6,0,7,24,0,0,0,0,0
"ASV_1791",0,16,0,0,70,4,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0
"ASV_1793",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,37,38,19,25,0
"ASV_1794",0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,38,0,16,16,29,0,0,0,0,0,0,0,0,0
"ASV_1795",0,0,0,0,31,0,0,0,0,0,0,0,0,14,59,0,0,19,0,24,0,0,0,0,0,0,0,0,0,0,0
"ASV_1796",22,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0,0,69,0,0,18,0,0,0,0,0,0,0,0,0
"ASV_1797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,17,31,18,32
"ASV_1798",0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,23,26,13,36
"ASV_1799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,25,2,0,0,0,0,0,0,0,0,0
"ASV_1801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30,28,21,32,0
"ASV_1802",0,0,42,0,0,0,0,0,13,0,0,42,0,13,0,15,0,0,0,15,12,0,0,10,0,0,0,0,0,0,0
"ASV_1803",0,0,0,22,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,12,18,7,0,0,0,0,0,0,0,0,0
"ASV_1806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,21,11,28,0
"ASV_1807",0,0,0,18,36,14,5,0,0,0,0,25,0,0,0,0,57,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1808",0,7,0,0,0,0,0,0,14,9,57,10,0,0,0,0,0,17,5,11,0,2,2,27,0,5,0,0,0,0,0
"ASV_1809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,21,25,24
"ASV_1810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,24,31,0
"ASV_1812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,27,34,0
"ASV_1815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,26,13,33
"ASV_1817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,38,32
"ASV_1822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17,39,53
"ASV_1824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,15,34,20
"ASV_1825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,13,53,32
"ASV_1826",7,0,0,7,0,0,0,11,0,0,0,0,0,3,20,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
"ASV_1827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,32,23,19,37
"ASV_1829",0,0,0,0,0,0,0,0,2,15,10,5,0,4,0,0,0,11,0,18,10,17,0,0,0,0,0,0,0,0,0
"ASV_1830",0,18,6,0,13,0,0,0,8,19,0,0,0,0,0,2,0,0,3,12,0,0,0,1,0,7,0,0,0,0,0
"ASV_1831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,22,27,18,39
"ASV_1833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,42,18,0
"ASV_1834",0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,35,20,0,0,0,0,11,27,10,0,0,6,0
"ASV_1835",0,0,0,0,0,0,19,1,6,0,0,0,0,0,0,0,0,0,5,7,1,0,0,0,0,12,3,5,13,9,10
"ASV_1836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,30,17,0
"ASV_1838",0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,17,20,22,0,0,0,0,0,0,0,0,0
"ASV_1839",4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,22,0,0,17,5,10,11,2,0,0,0,0,0,0,0
"ASV_1840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,32,19,0,0,0,17,10,0,0,0
"ASV_1841",0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,7,0,0,20,0,0,0,0,0
"ASV_1842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,23,29,22,16
"ASV_1843",0,0,0,0,0,0,30,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,21,56,0
"ASV_1844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,24,33,0
"ASV_1848",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,31,19,0
"ASV_1849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,16,36,18
"ASV_1850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,26,18,18,33
"ASV_1851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,26,30,19,0
"ASV_1852",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,18,24,23,27,26
"ASV_1854",20,1,0,3,20,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
"ASV_1858",0,0,0,10,0,0,0,0,0,0,0,0,12,3,0,0,69,23,0,18,9,0,0,0,0,0,0,0,0,0,0
"ASV_1862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,11,0,21,24,33
"ASV_1864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,21,19,19
"ASV_1865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,33,37,0
"ASV_1866",9,0,0,0,0,3,0,4,0,0,0,0,14,3,0,24,0,0,0,0,15,6,0,22,0,0,0,0,0,0,0
"ASV_1867",10,0,0,8,0,3,0,8,6,0,0,0,8,15,0,0,16,0,0,11,14,8,5,0,0,0,0,0,0,0,0
"ASV_1868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,40,12,31,28,0
"ASV_1869",0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,29,0,0,0,13,28,0,0,0,0,0,0,0,0,0,0
"ASV_1870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,17,19,29,23
"ASV_1873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,25,24,25,0
"ASV_1874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,38,44,0
"ASV_1876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,18,39,0
"ASV_1877",0,0,0,18,5,0,0,0,0,0,0,0,11,0,14,0,0,19,0,12,12,0,0,0,0,0,0,0,0,0,0
"ASV_1879",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,13,31,16,21,18
"ASV_1880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,28,26,44
"ASV_1881",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
"ASV_1882",7,0,8,7,23,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"ASV_1883",0,0,0,0,0,3,16,5,8,15,0,16,0,0,0,5,0,0,36,10,0,0,0,0,26,0,0,0,0,0,0
"ASV_1884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,21,26,0
"ASV_1885",14,2,5,0,0,5,12,0,0,27,0,0,0,9,16,0,0,0,9,10,2,0,2,8,13,6,0,0,0,0,0
"ASV_1886",0,0,18,0,0,0,48,0,0,0,0,0,0,0,0,4,18,0,0,19,15,0,0,0,32,0,0,0,0,0,0
"ASV_1887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38,28,24,0
"ASV_1889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23,18,21,0
"ASV_1890",0,0,0,6,0,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0
"ASV_1892",0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,68,0,0,48,0,13,0,0,0,0,0,0,0,0
"ASV_1893",0,0,0,0,17,0,0,0,0,27,0,0,13,0,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,27,13,20,36
"ASV_1897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,21,26,0
"ASV_1898",1,0,8,1,21,8,0,0,0,5,0,15,0,0,0,0,0,0,6,3,16,0,0,1,0,0,0,0,0,0,0
"ASV_1899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,9,30,19,23
"ASV_1900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,22,24,0
"ASV_1901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,24,22,37,28
"ASV_1903",0,0,0,0,0,0,6,10,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,18,12
"ASV_1904",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,38,23,10,24
"ASV_1906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,20,28,26
"ASV_1909",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,20,7,25,25
"ASV_1910",10,0,10,0,0,0,0,11,0,0,0,0,7,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,17,50
"ASV_1912",3,0,2,0,0,0,6,9,10,0,10,4,0,13,15,3,3,9,2,0,0,0,9,10,4,6,0,0,0,0,0
"ASV_1913",0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,40,0,14,14,5,0,0,0,0,0,0,0,0,0
"ASV_1914",0,0,0,0,0,0,19,0,13,0,0,0,0,0,0,0,0,0,0,16,0,0,32,0,39,0,0,0,0,51,0
"ASV_1915",0,13,0,0,0,15,0,0,18,0,0,2,0,0,0,0,8,0,16,3,6,0,22,0,0,0,0,0,0,0,0
"ASV_1916",0,0,0,0,0,0,0,0,0,0,0,0,17,0,15,0,0,0,25,16,0,23,0,0,0,0,0,0,0,0,0
"ASV_1919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,23,38
"ASV_1920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,33,40
"ASV_1921",8,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"ASV_1922",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,29,11,0
"ASV_1924",0,0,0,0,0,4,13,0,7,0,0,9,0,7,0,0,0,17,0,12,10,4,11,11,0,0,0,0,0,0,3
"ASV_1925",0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,52,21,0,11,0,0,0,0,0,0,0,0,0,0,0
"ASV_1927",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,3,0,0,0,0,4,6,0,0,0
"ASV_1929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,25,29,21,0
"ASV_1930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,34,20,22,29,0
"ASV_1931",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,20,17,29,25,0
"ASV_1932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,11,0,0,44,0,0,0,0,0,7
"ASV_1934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,17,46
"ASV_1935",0,19,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,25,0,0,0
"ASV_1939",12,4,4,14,0,7,0,0,0,0,0,3,0,0,0,5,0,0,0,0,9,8,0,16,7,0,0,0,5,0,0
"ASV_1940",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,21,40,0,0,0,0,0,0,0
"ASV_1941",3,1,2,0,0,0,0,10,3,8,4,6,8,10,3,4,17,11,0,0,0,0,14,2,8,0,0,4,0,0,0
"ASV_1942",0,0,0,0,0,0,0,0,6,0,100,0,0,0,0,0,0,0,0,16,21,0,15,0,0,0,0,0,0,0,19
"ASV_1944",0,8,0,0,80,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0
"ASV_1945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,38,10,11
"ASV_1946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,26,21,36,0
"ASV_1947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,18,27,0
"ASV_1948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,31,23,0
"ASV_1951",0,0,0,0,0,0,0,0,14,0,0,8,0,6,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1953",51,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0
"ASV_1954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,28,33,13,27,0
"ASV_1956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,17,12,29
"ASV_1957",0,16,16,0,0,12,0,0,12,0,0,14,0,25,0,0,0,0,0,7,15,0,0,13,0,0,0,0,0,0,0
"ASV_1958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,25,28,0
"ASV_1962",0,5,0,0,25,0,0,7,0,0,0,0,0,0,11,0,0,0,5,26,2,0,0,0,0,7,0,0,0,0,0
"ASV_1964",6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
"ASV_1965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,25,0,32,46,0
"ASV_1966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,34,41
"ASV_1967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,5,18,20,14,16,16,0
"ASV_1968",0,20,0,10,0,80,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1969",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,37,30,0
"ASV_1970",9,0,5,0,0,0,0,0,0,0,0,0,0,15,0,23,0,0,0,0,0,4,7,0,14,0,0,0,0,0,0
"ASV_1971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,31,16,14,21,18,0
"ASV_1972",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,25,53,0,0,0,0,6,0,4,0,0,0,0,0
"ASV_1973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,20,18,9,27
"ASV_1975",0,0,0,8,0,0,0,0,0,0,0,0,0,17,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ASV_1976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,15,29,24
"ASV_1977",0,0,0,26,0,9,0,6,1,0,0,0,0,4,0,4,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0
"ASV_1978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,23,24,13
"ASV_1979",7,0,0,0,0,0,0,0,3,0,0,5,5,0,0,0,0,0,0,0,0,0,5,7,0,15,11,17,11,18,0
"ASV_1980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,0,23,19,41
"ASV_1981",0,0,0,9,0,8,26,0,1,15,0,20,0,4,0,0,0,0,7,0,0,3,0,23,7,6,0,0,0,0,0
"ASV_1984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,11,24,21,34
"ASV_1985",9,0,0,0,0,0,20,0,0,0,0,0,0,11,0,0,0,0,0,0,0,26,17,0,0,0,0,0,0,0,0
"ASV_1986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,42,19,0
"ASV_1988",0,0,0,0,0,5,0,0,0,0,0,0,0,0,21,0,29,0,0,10,14,9,0,0,0,0,0,0,0,0,0
"ASV_1991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18,23,16,0
"ASV_1992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,20,20,22
"ASV_1994",12,7,4,0,8,4,0,0,0,0,0,0,17,0,0,0,7,9,0,0,0,0,3,2,8,0,0,5,0,0,20
"ASV_1996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,27,30,20,15,18
"ASV_1997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,4,12,7,0,0,0,19,0,0,0,0,0
"ASV_1998",0,10,0,0,0,0,0,0,5,0,0,0,0,2,5,4,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"ASV_1999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,21,74
"ASV_2000",0,24,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,7,16,4,0,0,13,13,0,3,0,11,8,0
"ASV_2001",0,0,0,0,22,0,0,0,6,0,0,0,0,2,0,0,0,0,6,8,0,0,0,3,0,24,0,0,0,15,0
"ASV_2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,12,23,18,8
"ASV_2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,21,15,10
"ASV_2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,29,31
"ASV_2006",7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,19,15,23,11,0
"ASV_2007",0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,19,12,11,15,32
"ASV_2008",0,0,0,15,38,0,0,0,7,0,0,0,0,4,0,0,19,0,0,14,0,6,0,7,0,0,0,0,0,0,0
"ASV_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18,20,29,27
"ASV_2010",0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,20,9,17,11,28
"ASV_2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,8,17,29
"ASV_2015",0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,21,0,0,0,0,0,0
"ASV_2016",0,5,1,4,0,0,0,0,7,9,0,0,0,0,24,3,0,0,6,12,7,0,0,0,8,10,0,0,0,0,0
"ASV_2018",0,0,0,0,22,0,0,0,0,0,0,0,29,6,14,0,0,0,4,8,3,9,0,0,0,0,0,0,0,0,0
"ASV_2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,14,25,11
"ASV_2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,24,20,0
"ASV_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,14,18,30
"ASV_2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0,23,57
"ASV_2023",0,5,0,5,13,0,10,0,4,0,13,5,0,0,0,0,0,5,6,4,9,0,0,2,0,0,0,0,0,0,0
"ASV_2024",0,0,0,26,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0
"ASV_2027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,30,18,27
"ASV_2029",11,16,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
"ASV_2030",4,7,3,8,0,0,11,0,1,61,0,16,0,2,0,0,5,0,0,0,0,1,0,0,6,17,8,0,10,12,0
"ASV_2031",0,0,0,0,0,0,0,0,8,0,0,20,0,0,0,0,0,11,0,10,9,0,11,12,9,0,0,0,0,0,0
"ASV_2032",0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,8,0,0,5,15,0,0,0,0,0,0,0
"ASV_2033",0,17,0,18,0,0,13,3,9,5,0,5,0,0,0,0,13,0,16,9,0,0,0,16,0,6,0,0,0,0,0
"ASV_2034",0,10,0,0,0,0,0,2,4,0,0,0,0,0,0,7,0,10,0,11,4,0,0,0,0,8,3,10,4,15,0
"ASV_2035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,10,11,26,21
"ASV_2036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,19,17,27,25
"ASV_2037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,32,23,29
"ASV_2039",14,3,11,0,19,0,0,13,4,0,0,0,15,0,0,1,8,7,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV_2040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,24,11,20,21
"ASV_2043",0,10,0,0,28,0,0,0,0,0,0,0,0,0,25,15,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0
"ASV_2044",0,0,13,0,0,0,0,0,7,0,0,2,0,13,0,0,0,0,0,0,0,0,0,6,0,0,30,0,0,6,27
"ASV_2047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,17,26,20,0
"ASV_2048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,18,23,18,0
"ASV_2050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,17,10,43
"ASV_2051",0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,6,0,0,0,0,0,0,0
"ASV_2052",0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,17,29,0,8,6
"ASV_2053",0,0,5,0,0,0,0,30,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"ASV_2055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,38,20,10,14
"ASV_2056",0,0,0,0,9,0,4,0,6,30,0,0,0,10,0,0,0,0,20,7,9,8,0,0,8,0,0,0,0,0,0
"ASV_2057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,10,21,27,27,0
"ASV_2058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,23,13,20,16,0
"ASV_2061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,16,26
"ASV_2062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,18,14,25,20,37
"ASV_2064",0,10,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,6,9,9,7,0
"ASV_2066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,21,19,25
"ASV_2067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,24,22,31
